date,tweet_count_[geral]_Bolsonaro,reply_mean_[geral]_Bolsonaro,retweet_mean_[geral]_Bolsonaro,favorite_mean_[geral]_Bolsonaro,nps_mean_[geral]_Bolsonaro,tweet_count_[ciência-e-tecnologia]_Bolsonaro,reply_mean_[ciência-e-tecnologia]_Bolsonaro,retweet_mean_[ciência-e-tecnologia]_Bolsonaro,favorite_mean_[ciência-e-tecnologia]_Bolsonaro,nps_mean_[ciência-e-tecnologia]_Bolsonaro,tweet_count_[saúde]_Bolsonaro,reply_mean_[saúde]_Bolsonaro,retweet_mean_[saúde]_Bolsonaro,favorite_mean_[saúde]_Bolsonaro,nps_mean_[saúde]_Bolsonaro,tweet_count_[eleições]_Bolsonaro,reply_mean_[eleições]_Bolsonaro,retweet_mean_[eleições]_Bolsonaro,favorite_mean_[eleições]_Bolsonaro,nps_mean_[eleições]_Bolsonaro,tweet_count_[segurança-e-direitos-humanos]_Bolsonaro,reply_mean_[segurança-e-direitos-humanos]_Bolsonaro,retweet_mean_[segurança-e-direitos-humanos]_Bolsonaro,favorite_mean_[segurança-e-direitos-humanos]_Bolsonaro,nps_mean_[segurança-e-direitos-humanos]_Bolsonaro,tweet_count_[costumes]_Bolsonaro,reply_mean_[costumes]_Bolsonaro,retweet_mean_[costumes]_Bolsonaro,favorite_mean_[costumes]_Bolsonaro,nps_mean_[costumes]_Bolsonaro,tweet_count_[economia]_Bolsonaro,reply_mean_[economia]_Bolsonaro,retweet_mean_[economia]_Bolsonaro,favorite_mean_[economia]_Bolsonaro,nps_mean_[economia]_Bolsonaro,tweet_count_[política-externa]_Bolsonaro,reply_mean_[política-externa]_Bolsonaro,retweet_mean_[política-externa]_Bolsonaro,favorite_mean_[política-externa]_Bolsonaro,nps_mean_[política-externa]_Bolsonaro,tweet_count_[meio-ambiente-e-agricultura]_Bolsonaro,reply_mean_[meio-ambiente-e-agricultura]_Bolsonaro,retweet_mean_[meio-ambiente-e-agricultura]_Bolsonaro,favorite_mean_[meio-ambiente-e-agricultura]_Bolsonaro,nps_mean_[meio-ambiente-e-agricultura]_Bolsonaro,tweet_count_[educação]_Bolsonaro,reply_mean_[educação]_Bolsonaro,retweet_mean_[educação]_Bolsonaro,favorite_mean_[educação]_Bolsonaro,nps_mean_[educação]_Bolsonaro,tweet_count_[outros]_Bolsonaro,reply_mean_[outros]_Bolsonaro,retweet_mean_[outros]_Bolsonaro,favorite_mean_[outros]_Bolsonaro,nps_mean_[outros]_Bolsonaro,tweet_count_[justiça]_Bolsonaro,reply_mean_[justiça]_Bolsonaro,retweet_mean_[justiça]_Bolsonaro,favorite_mean_[justiça]_Bolsonaro,nps_mean_[justiça]_Bolsonaro,tweet_count_[geral]_Lula,reply_mean_[geral]_Lula,retweet_mean_[geral]_Lula,favorite_mean_[geral]_Lula,nps_mean_[geral]_Lula,tweet_count_[ciência-e-tecnologia]_Lula,reply_mean_[ciência-e-tecnologia]_Lula,retweet_mean_[ciência-e-tecnologia]_Lula,favorite_mean_[ciência-e-tecnologia]_Lula,nps_mean_[ciência-e-tecnologia]_Lula,tweet_count_[saúde]_Lula,reply_mean_[saúde]_Lula,retweet_mean_[saúde]_Lula,favorite_mean_[saúde]_Lula,nps_mean_[saúde]_Lula,tweet_count_[eleições]_Lula,reply_mean_[eleições]_Lula,retweet_mean_[eleições]_Lula,favorite_mean_[eleições]_Lula,nps_mean_[eleições]_Lula,tweet_count_[segurança-e-direitos-humanos]_Lula,reply_mean_[segurança-e-direitos-humanos]_Lula,retweet_mean_[segurança-e-direitos-humanos]_Lula,favorite_mean_[segurança-e-direitos-humanos]_Lula,nps_mean_[segurança-e-direitos-humanos]_Lula,tweet_count_[costumes]_Lula,reply_mean_[costumes]_Lula,retweet_mean_[costumes]_Lula,favorite_mean_[costumes]_Lula,nps_mean_[costumes]_Lula,tweet_count_[economia]_Lula,reply_mean_[economia]_Lula,retweet_mean_[economia]_Lula,favorite_mean_[economia]_Lula,nps_mean_[economia]_Lula,tweet_count_[política-externa]_Lula,reply_mean_[política-externa]_Lula,retweet_mean_[política-externa]_Lula,favorite_mean_[política-externa]_Lula,nps_mean_[política-externa]_Lula,tweet_count_[meio-ambiente-e-agricultura]_Lula,reply_mean_[meio-ambiente-e-agricultura]_Lula,retweet_mean_[meio-ambiente-e-agricultura]_Lula,favorite_mean_[meio-ambiente-e-agricultura]_Lula,nps_mean_[meio-ambiente-e-agricultura]_Lula,tweet_count_[educação]_Lula,reply_mean_[educação]_Lula,retweet_mean_[educação]_Lula,favorite_mean_[educação]_Lula,nps_mean_[educação]_Lula,tweet_count_[outros]_Lula,reply_mean_[outros]_Lula,retweet_mean_[outros]_Lula,favorite_mean_[outros]_Lula,nps_mean_[outros]_Lula,tweet_count_[justiça]_Lula,reply_mean_[justiça]_Lula,retweet_mean_[justiça]_Lula,favorite_mean_[justiça]_Lula,nps_mean_[justiça]_Lula
2020-03-06,20.0,3687.8,6798.0,56951.6,55.23,5.0,2.0,8.0,6.0,4.0,13.0,967.5,4103.5,24169.5,40.67,0.0,2.0,5.0,1.0,8.0,3.0,4.0,8.0,7.0,2.0,9.0,719.0,3844.0,23584.0,44.41,6.0,9.0,8.0,8.0,0.0,0.0,7.0,1.0,8.0,8.0,8.0,6.0,5.0,6.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,3.0,4.0,5.0,6.0,2.0,3.0,7.0,3.0,7.0,10.0,1110.12,1843.88,10133.38,32.7,8.0,856.0,1237.0,7506.0,18.27,9.0,715.0,1093.5,7237.0,21.17,5.0,1.0,8.0,6.0,3.0,0.0,1.0,5.0,2.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,1.0,4.0,1.0,5.0,5.0,8.0,0.0,8.0,4.0,6.0,6.0,3.0,7.0,1.0,1.0,6.0,2.0,7.0,6.0,10.0,232.0,390.0,2216.0,15.55,9.0,1.0,2.0,0.0,2.0
2020-03-07,17.0,4581.25,8663.5,55104.75,56.0,3.0,1.0,8.0,4.0,5.0,3.0,1621.0,5744.0,30253.0,32.77,1.0,2.0,4.0,0.0,6.0,1.0,5.0,6.0,6.0,8.0,9.0,8.0,1.0,5.0,8.0,2.0,1520.0,5031.0,26398.0,25.77,1.0,0.0,9.0,4.0,6.0,1.0,4.0,3.0,3.0,7.0,2.0,1.0,5.0,4.0,3.0,6.0,3.0,2.0,9.0,4.0,6.0,2.0,8.0,1.0,8.0,18.0,1138.33,1969.0,7501.0,19.85,1.0,9.0,3.0,6.0,1.0,6.0,539.5,871.0,4417.0,14.25,3.0,0.0,5.0,7.0,1.0,1.0,6.0,3.0,8.0,3.0,7.0,9.0,8.0,1.0,8.0,7.0,2.0,3.0,3.0,2.0,3.0,4.0,8.0,8.0,0.0,7.0,0.0,7.0,6.0,9.0,6.0,9.0,1.0,8.0,7.0,10.0,962.0,1493.0,7765.0,14.67,3.0,0.0,4.0,5.0,8.0
2020-03-08,17.0,2163.58,7076.92,31921.08,70.14,10.0,59.0,1171.0,6910.0,158.61,10.0,171.0,643.0,4792.0,8.0,5.0,8.0,0.0,0.0,3.0,9.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,5.0,7.0,7.0,1.0,5.0,8.0,2.0,8.0,60.0,1172.0,6912.0,157.61,4.0,9.0,8.0,1.0,6.0,3.0,6.0,4.0,0.0,9.0,0.0,2.0,6.0,2.0,4.0,10.0,62.0,1172.0,6908.0,156.61,18.0,808.0,1966.67,13213.0,26.87,3.0,7.0,7.0,9.0,1.0,6.0,791.0,2205.0,9720.0,17.11,1.0,4.0,2.0,3.0,0.0,9.0,4.0,4.0,8.0,3.0,9.0,0.0,7.0,0.0,1.0,6.0,8.0,5.0,2.0,4.0,2.0,2.0,8.0,7.0,2.0,0.0,2.0,5.0,0.0,6.0,5.0,2.0,3.0,9.0,1.0,6.0,6.0,5.0,9.0,4.0,5.0,8.0,9.0,5.0,5.0
2020-03-09,16.0,3420.62,8176.0,42707.380000000005,79.38,8.0,1168.5,4448.5,27235.0,39.14,10.0,346.0,2943.0,20002.0,113.97,2.0,3.0,0.0,8.0,2.0,0.0,5.0,2.0,1.0,2.0,7.0,7.0,3.0,4.0,8.0,1.0,9.0,1.0,7.0,0.0,5.0,1955.0,6755.0,39148.0,32.57,7.0,6.0,6.0,0.0,6.0,3.0,4.0,6.0,5.0,9.0,4.0,185.0,2212.0,16253.0,101.97,1.0,7.0,3.0,2.0,9.0,19.0,704.8299999999999,1156.83,7531.5,25.6,4.0,4.0,6.0,4.0,4.0,7.0,6.0,7.0,2.0,2.0,8.0,2.0,5.0,6.0,0.0,8.0,5.0,0.0,9.0,4.0,2.0,126.0,296.0,1673.0,20.34,7.0,121.0,292.0,1678.0,23.34,0.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,7.0,8.0,7.0,163.0,482.0,2377.0,25.33,1.0,7.0,1.0,8.0,5.0
2020-03-10,26.0,1063.56,6426.4400000000005,26946.22,55.46,5.0,5.0,5.0,9.0,6.0,5.0,210.0,1077.0,3842.0,8.0,5.0,8.0,0.0,7.0,0.0,2.0,5.0,6.0,2.0,0.0,3.0,1.0,6.0,1.0,1.0,9.0,980.0,3575.0,21979.0,28.09,3.0,4.0,1.0,0.0,2.0,0.0,8.0,3.0,4.0,7.0,2.0,8.0,3.0,5.0,2.0,7.0,5.0,2.0,2.0,7.0,3.0,0.0,3.0,4.0,2.0,20.0,1281.0,2376.33,12230.89,34.42,6.0,577.0,1094.0,5837.0,12.15,5.0,6.0,8.0,6.0,1.0,2.0,8.0,7.0,8.0,1.0,3.0,8.0,6.0,4.0,2.0,5.0,127.0,266.0,1518.0,16.84,7.0,469.0,1167.67,6358.33,27.37,2.0,6.0,9.0,0.0,0.0,5.0,8.0,1.0,7.0,2.0,1.0,9.0,8.0,7.0,4.0,7.0,9.0,6.0,6.0,8.0,6.0,7.0,7.0,0.0,0.0
2020-03-11,14.0,1815.8,7463.4,36120.4,44.25,4.0,7.0,8.0,9.0,3.0,8.0,955.0,4482.0,27189.0,47.11,0.0,4.0,1.0,8.0,0.0,1.0,9.0,2.0,8.0,5.0,5.0,3.0,3.0,8.0,3.0,2.0,7.0,5.0,2.0,0.0,7.0,0.0,1.0,8.0,7.0,3.0,0.0,7.0,2.0,6.0,0.0,5.0,2.0,9.0,0.0,6.0,6.0,3.0,3.0,9.0,9.0,8.0,8.0,4.0,3.0,10.0,768.6700000000001,975.33,7218.0,20.53,2.0,6.0,9.0,0.0,1.0,3.0,6.0,9.0,5.0,5.0,10.0,1112.0,733.0,4082.0,7.32,4.0,2.0,0.0,8.0,1.0,5.0,0.0,6.0,1.0,4.0,3.0,7.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,6.0,7.0,1.0,7.0,1.0,7.0,5.0,5.0,1118.0,732.0,4077.0,8.32,5.0,8.0,3.0,0.0,3.0
2020-03-12,4.0,5980.0,8241.5,44256.5,50.33,2.0,8.0,8.0,0.0,5.0,11.0,91.0,994.0,2173.0,8.0,6.0,6.0,9.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,3.0,6.0,6.0,5.0,3.0,3.0,0.0,8.0,5.0,3.0,8.0,7.0,0.0,6.0,5.0,6.0,5.0,5.0,0.0,6.0,4.0,7.0,4.0,8.0,9.0,9.0,6.0,4.0,2.0,2.0,6.0,8.0,1.0,0.0,7.0,747.5,2526.5,7619.5,54.88,5.0,4.0,4.0,2.0,6.0,9.0,9.0,3.0,1.0,6.0,7.0,4.0,8.0,7.0,2.0,9.0,5.0,1.0,4.0,8.0,2.0,3.0,0.0,5.0,0.0,4.0,3.0,9.0,9.0,1.0,5.0,5.0,9.0,8.0,2.0,3.0,6.0,8.0,2.0,5.0,0.0,4.0,2.0,8.0,6.0,5.0,2.0,5.0,5.0,9.0,1.0,3.0,2.0,9.0,4.0
2020-03-13,21.0,4390.0,7431.29,59552.86,39.68,1.0,1817.0,5064.0,34907.0,29.08,12.0,2012.0,5779.0,40747.0,34.08,2.0,0.0,3.0,8.0,4.0,6.0,3.0,3.0,6.0,7.0,4.0,6.0,5.0,9.0,9.0,6.0,1814.0,5064.0,34904.0,28.08,8.0,5.0,2.0,4.0,7.0,2.0,5.0,5.0,7.0,0.0,5.0,5.0,5.0,8.0,0.0,8.0,9.0,9.0,7.0,4.0,4.0,9.0,6.0,6.0,3.0,16.0,443.0,961.67,6271.0,19.43,2.0,1.0,9.0,9.0,7.0,11.0,108.0,256.5,1095.5,22.48,6.0,2.0,8.0,5.0,9.0,1.0,0.0,2.0,6.0,6.0,3.0,6.0,8.0,5.0,7.0,0.0,5.0,0.0,9.0,9.0,2.0,6.0,5.0,9.0,6.0,1.0,6.0,2.0,4.0,2.0,3.0,153.0,124.0,533.0,10.33,4.0,3.0,1.0,3.0,0.0,8.0,9.0,2.0,6.0,1.0
2020-03-14,12.0,1673.5700000000002,7379.29,39910.57,41.28,4.0,2163.5,5931.0,31858.5,19.24,6.0,152.0,1069.0,2891.0,16.0,9.0,6.0,1.0,9.0,9.0,2.0,0.0,8.0,5.0,8.0,9.0,1.0,0.0,8.0,7.0,6.0,1099.0,4547.0,29827.0,39.29,6.0,5.0,7.0,1.0,3.0,6.0,9.0,5.0,0.0,2.0,0.0,0.0,9.0,4.0,5.0,3.0,5.0,5.0,7.0,8.0,9.0,1.0,0.0,0.0,3.0,3.0,221.0,669.0,5224.0,13.0,3.0,3.0,8.0,7.0,2.0,1.0,8.0,0.0,4.0,0.0,5.0,5.0,4.0,5.0,7.0,2.0,1.0,4.0,3.0,7.0,9.0,9.0,1.0,4.0,7.0,3.0,9.0,8.0,9.0,9.0,8.0,5.0,5.0,4.0,9.0,6.0,6.0,7.0,5.0,7.0,9.0,7.0,3.0,1.0,4.0,9.0,2.0,7.0,8.0,5.0,9.0,8.0,1.0,7.0,4.0
2020-03-15,60.0,2453.83,7759.110000000001,37610.36,60.98,6.0,8.0,0.0,7.0,9.0,0.0,170.0,999.0,4155.0,22.0,9.0,7.0,2.0,4.0,8.0,7.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,2.0,7.0,6.0,2.0,9.0,8.0,2.0,8.0,6.0,3.0,0.0,6.0,3.0,8.0,1.0,5.0,8.0,0.0,4.0,8.0,8.0,6.0,2.0,4.0,5.0,0.0,3.0,9.0,5.0,7.0,4.0,5.0,11.0,1343.0,1941.0,10075.0,24.07,6.0,2.0,1.0,8.0,6.0,8.0,8.0,2.0,1.0,9.0,4.0,5.0,5.0,0.0,4.0,8.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,9.0,8.0,5.0,6.0,0.0,4.0,6.0,0.0,7.0,6.0,7.0,7.0,2.0,7.0,9.0,0.0,4.0,0.0,2.0,3.0,9.0,8.0,8.0,0.0,0.0,3.0,2.0,6.0,2.0,3.0,6.0,7.0
2020-03-16,19.0,3007.5,6460.25,37682.25,45.87,3.0,9.0,9.0,1.0,3.0,7.0,169.0,792.0,5665.0,22.0,5.0,2.0,5.0,6.0,0.0,7.0,3.0,0.0,6.0,8.0,4.0,5.0,1.0,4.0,1.0,3.0,1537.0,4422.0,27103.0,24.49,0.0,4.0,3.0,2.0,8.0,3.0,0.0,5.0,2.0,0.0,5.0,4.0,4.0,7.0,4.0,3.0,5.0,2.0,6.0,4.0,6.0,6.0,7.0,5.0,6.0,3.0,745.0,1103.0,4711.0,28.16,7.0,0.0,3.0,9.0,8.0,2.0,6.0,7.0,5.0,8.0,1.0,7.0,3.0,1.0,0.0,2.0,6.0,8.0,2.0,9.0,5.0,5.0,6.0,5.0,7.0,4.0,6.0,3.0,3.0,9.0,7.0,1.0,9.0,7.0,3.0,9.0,1.0,3.0,6.0,1.0,3.0,6.0,1.0,7.0,0.0,6.0,5.0,8.0,2.0,4.0,2.0,9.0,4.0,3.0,4.0
2020-03-17,29.0,3420.19,7907.0,34501.119999999995,51.24,2.0,9.0,5.0,4.0,7.0,13.0,1286.0,3757.33,22475.67,44.03,7.0,5.0,5.0,7.0,7.0,8.0,6.0,5.0,1.0,5.0,4.0,139.0,1167.0,5439.0,49.49,3.0,2176.0,4148.5,25930.5,26.27,1.0,0.0,2.0,3.0,4.0,0.0,3.0,9.0,9.0,5.0,2.0,0.0,5.0,2.0,6.0,7.0,5.0,2.0,6.0,4.0,1.0,3.0,4.0,8.0,9.0,16.0,308.0,1029.0,5745.0,22.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,8.0,1.0,4.0,8.0,8.0,8.0,6.0,3.0,4.0,9.0,0.0,1.0,5.0,6.0,7.0,4.0,2.0,3.0,2.0,1.0,1.0,7.0,6.0,1.0,0.0,5.0,6.0,2.0,9.0,2.0,5.0,3.0,7.0,1.0,6.0,9.0,7.0,3.0,2.0,8.0,1.0,0.0,1.0,2.0,6.0,4.0
2020-03-18,20.0,6481.8,7294.13,39675.33,39.79,6.0,8.0,6.0,2.0,2.0,18.0,5929.43,6084.29,42930.57,41.19,5.0,9.0,9.0,8.0,9.0,6.0,605.0,3614.0,18288.0,45.61,10.0,655.5,2821.0,16348.0,33.86,8.0,989.33,3488.0,20389.67,41.38,9.0,9.0,1.0,3.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,3.0,4.0,7.0,7.0,0.0,2.0,3.0,6.0,7.0,4.0,2.0,9.0,0.0,1.0,8.0,453.0,1022.0,5321.0,8.0,0.0,6.0,1.0,7.0,9.0,9.0,6.0,5.0,3.0,1.0,4.0,6.0,5.0,1.0,6.0,7.0,2.0,9.0,2.0,0.0,7.0,3.0,4.0,6.0,9.0,8.0,4.0,5.0,2.0,1.0,8.0,3.0,1.0,3.0,4.0,8.0,8.0,5.0,7.0,9.0,4.0,9.0,9.0,2.0,3.0,9.0,2.0,7.0,9.0,9.0,0.0,0.0,3.0,0.0,4.0
2020-03-19,32.0,6957.27,6806.87,46459.2,59.71,0.0,9.0,2.0,3.0,4.0,8.0,2608.67,3662.67,23238.0,22.77,9.0,0.0,0.0,8.0,2.0,6.0,9.0,3.0,8.0,7.0,9.0,8.0,6.0,3.0,5.0,6.0,2952.0,4973.5,28313.5,15.54,9.0,0.0,6.0,1.0,8.0,3.0,3.0,0.0,5.0,9.0,6.0,8.0,9.0,5.0,8.0,5.0,1.0,1.0,7.0,2.0,4.0,0.0,9.0,4.0,4.0,16.0,1427.0,1820.0,11269.0,14.69,1.0,9.0,8.0,0.0,1.0,3.0,1222.0,1380.0,6764.0,10.69,1.0,8.0,8.0,1.0,0.0,0.0,9.0,1.0,7.0,9.0,2.0,1.0,2.0,5.0,4.0,6.0,4.0,9.0,5.0,0.0,4.0,5.0,4.0,1.0,4.0,0.0,6.0,8.0,4.0,3.0,5.0,3.0,0.0,0.0,2.0,5.0,6.0,4.0,4.0,2.0,4.0,4.0,6.0,0.0,5.0
2020-03-20,15.0,3271.43,6188.71,30796.14,40.08,9.0,3.0,3.0,1.0,6.0,14.0,2821.0,6024.67,30342.67,21.21,0.0,9.0,7.0,4.0,6.0,8.0,4.0,9.0,6.0,6.0,5.0,2871.0,3778.0,20026.0,14.29,3.0,0.0,5.0,2.0,8.0,6.0,3.0,6.0,4.0,8.0,7.0,9.0,3.0,4.0,1.0,5.0,4.0,1.0,1.0,4.0,9.0,0.0,1.0,2.0,4.0,3.0,1.0,7.0,8.0,1.0,13.0,1536.2,4776.8,27787.2,46.620000000000005,2.0,5.0,0.0,2.0,2.0,4.0,380.5,1523.5,9226.5,40.45,5.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,5.0,4.0,6.0,9.0,5.0,5.0,0.0,9.0,7.0,3.0,3.0,3.0,2.0,0.0,5.0,8.0,3.0,5.0,6.0,8.0,2.0,6.0,3.0,1.0,3.0,9.0,0.0,0.0,9.0,0.0,1.0,6.0,7.0,9.0,6.0,0.0,7.0
2020-03-21,21.0,5895.64,7172.0,44492.64,52.33,5.0,1.0,1.0,1.0,6.0,9.0,198.0,557.0,3143.0,19.0,7.0,6.0,4.0,9.0,6.0,7.0,7.0,6.0,6.0,7.0,4.0,11490.0,7773.0,54533.0,5.43,0.0,8.0,6.0,7.0,7.0,6.0,8.0,9.0,5.0,9.0,3.0,2.0,0.0,9.0,2.0,3.0,6.0,0.0,6.0,8.0,3.0,1.0,6.0,1.0,1.0,8.0,1.0,7.0,4.0,1.0,14.0,1734.0,1905.0,9505.0,16.6,7.0,6.0,6.0,6.0,3.0,9.0,5.0,1.0,1.0,3.0,3.0,6.0,8.0,2.0,0.0,8.0,4.0,6.0,4.0,0.0,4.0,1.0,1.0,0.0,4.0,8.0,0.0,2.0,2.0,6.0,0.0,5.0,0.0,7.0,1.0,4.0,4.0,4.0,6.0,7.0,5.0,1.0,0.0,7.0,9.0,4.0,7.0,1.0,2.0,1.0,4.0,7.0,6.0,9.0,8.0
2020-03-22,23.0,2768.73,6899.639999999999,38704.45,43.88,6.0,0.0,3.0,0.0,8.0,6.0,1636.33,4273.17,24672.0,41.89,9.0,9.0,0.0,0.0,4.0,1.0,2.0,8.0,6.0,4.0,2.0,2.0,9.0,3.0,2.0,9.0,3328.0,5877.0,30930.0,17.07,4.0,5.0,3.0,4.0,4.0,4.0,8.0,0.0,1.0,0.0,8.0,7.0,7.0,9.0,9.0,9.0,3.0,2.0,7.0,0.0,8.0,9.0,9.0,7.0,8.0,9.0,6994.0,3446.0,23845.0,23.21,1.0,4.0,4.0,8.0,6.0,6.0,8.0,6.0,9.0,9.0,8.0,6.0,3.0,6.0,4.0,1.0,7.0,2.0,8.0,0.0,5.0,0.0,6.0,9.0,2.0,7.0,0.0,9.0,9.0,8.0,3.0,8.0,8.0,4.0,1.0,2.0,2.0,2.0,6.0,0.0,0.0,4.0,5.0,2.0,1.0,1.0,6647.0,2922.0,18371.0,10.21,3.0,3.0,2.0,0.0,5.0
2020-03-23,39.0,3938.74,6855.42,27067.77,62.34,6.0,1.0,8.0,1.0,5.0,11.0,4481.22,3844.67,22287.67,33.52,6.0,5.0,2.0,5.0,2.0,7.0,4.0,4.0,3.0,6.0,6.0,1707.33,2860.67,17064.33,36.67,11.0,22450.5,7717.5,60107.5,3.43,0.0,9.0,0.0,5.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,0.0,1.0,4.0,3.0,2.0,1.0,8.0,8.0,7.0,3.0,7.0,6.0,1835.0,1863.0,10699.0,31.23,1.0,3.0,7.0,2.0,6.0,7.0,1.0,6.0,6.0,0.0,6.0,2.0,7.0,3.0,0.0,3.0,0.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,4.0,6.0,3.0,4.0,5.0,5.0,6.0,0.0,7.0,6.0,3.0,4.0,1.0,1.0,9.0,4.0,5.0,9.0,5.0,1.0,6.0,0.0,9.0,3.0,2.0,2.0,4.0,3.0,4.0,0.0,8.0
2020-03-24,32.0,5243.68,5830.469999999999,45968.37,50.77,9.0,8.0,1.0,5.0,3.0,19.0,5307.75,3609.75,21851.08,46.44,8.0,4.0,0.0,7.0,8.0,6.0,0.0,6.0,7.0,9.0,1.0,2483.0,1891.0,12761.0,5.91,3.0,17285.67,5874.0,42006.33,27.67,3.0,2.0,0.0,3.0,4.0,9.0,3.0,0.0,8.0,5.0,7.0,6.0,0.0,2.0,7.0,2.0,5.0,7.0,9.0,3.0,2.0,5.0,5.0,4.0,5.0,6.0,1443.0,1610.0,8801.0,22.57,4.0,8.0,7.0,6.0,4.0,6.0,3.0,9.0,6.0,1.0,8.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,10.0,1154.0,1106.0,5315.0,7.57,0.0,0.0,7.0,8.0,3.0,7.0,0.0,6.0,6.0,9.0,6.0,2.0,6.0,0.0,6.0,0.0,6.0,7.0,1.0,6.0,9.0,3.0,6.0,3.0,0.0
2020-03-25,16.0,8154.67,8194.33,62639.44,54.92,8.0,0.0,4.0,5.0,1.0,12.0,2706.0,6990.0,40395.0,33.21,4.0,4.0,1.0,8.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,2538.0,5778.0,35360.0,20.21,8.0,5.0,8.0,5.0,8.0,2.0,7.0,1.0,1.0,5.0,9.0,5.0,6.0,2.0,1.0,7.0,6.0,1.0,5.0,2.0,6.0,8.0,6.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,7.0,645.5,1128.0,8680.5,26.27,8.0,7.0,6.0,3.0,5.0,2.0,558.0,1079.0,5407.0,11.65,8.0,3.0,1.0,8.0,1.0,6.0,1.0,6.0,6.0,9.0,9.0,0.0,9.0,7.0,0.0,0.0,3.0,6.0,5.0,9.0,2.0,563.0,1078.0,5413.0,19.65,9.0,3.0,5.0,0.0,2.0,4.0,1.0,9.0,8.0,3.0,8.0,5.0,0.0,0.0,3.0,1.0,9.0,3.0,7.0,9.0
2020-03-26,25.0,4325.05,7054.59,51168.95,35.129999999999995,6.0,9.0,9.0,8.0,4.0,17.0,2217.17,5346.17,33540.0,50.42,1.0,6.0,7.0,5.0,1.0,1.0,2457.0,6879.0,45749.0,22.48,3.0,9.0,8.0,9.0,9.0,4.0,1587.25,4325.0,22471.0,27.66,3.0,6.0,6.0,7.0,4.0,2.0,1.0,1.0,4.0,3.0,10.0,2504.0,6048.0,34985.0,20.4,8.0,5.0,0.0,7.0,3.0,2.0,2.0,5.0,9.0,4.0,10.0,2298.17,3494.17,29065.17,36.01,2.0,1.0,5.0,3.0,9.0,12.0,679.33,1475.0,11036.33,25.66,8.0,3.0,8.0,6.0,3.0,9.0,179.0,279.0,1176.0,14.18,8.0,7.0,6.0,0.0,4.0,7.0,241.0,201.0,1110.0,13.54,2.0,7.0,2.0,5.0,2.0,2.0,0.0,0.0,4.0,4.0,8.0,183.0,279.0,1181.0,16.18,6.0,5.0,0.0,3.0,6.0,0.0,9.0,1.0,9.0,6.0
2020-03-27,24.0,5737.889999999999,9833.78,54217.89,58.76,5.0,2765.0,6576.0,41277.0,20.35,3.0,2824.67,6708.67,35627.33,39.96,6.0,9.0,4.0,6.0,9.0,8.0,1476.0,4287.0,27747.0,24.81,3.0,3.0,9.0,8.0,4.0,9.0,885.0,2882.0,13029.0,18.13,1.0,1.0,4.0,8.0,5.0,4.0,7.0,8.0,9.0,7.0,4.0,8.0,3.0,8.0,8.0,0.0,5.0,6.0,2.0,8.0,7.0,7.0,6.0,5.0,7.0,11.0,774.0,1691.62,9523.0,36.03,3.0,2.0,9.0,8.0,8.0,14.0,551.0,1087.6,5155.2,17.630000000000003,8.0,6.0,9.0,7.0,5.0,2.0,9.0,8.0,7.0,4.0,2.0,6.0,8.0,1.0,2.0,7.0,574.0,660.0,3347.0,16.04,3.0,3.0,5.0,6.0,2.0,0.0,3.0,7.0,4.0,3.0,1.0,328.0,531.0,2806.0,18.26,6.0,5.0,6.0,5.0,0.0,1.0,5.0,2.0,1.0,2.0
